symbol,tb_id,bo_id,bo_idx,tb_start,tb_end,tb_date,first_bo_idx,burst_count,bo_drought,bo_vol_ratio,burst_first_drought,burst_distinct_pk,burst_max_bar_vol_ratio,burst_peak_age_max,atr,m2_depth_rel,m2_depth_atr,m1_burst_runup,label,fp_up,fp_down,fp_both,fp_none,day_drop
CALC,tb_527#0,bo_525#0,525,527,527,2025-07-23 00:00:00,519,3,5,7.771262729832122,212,4,14.923947732883724,115,0.25613907364251953,0.17136155358462873,2.8500152167759074,1.1543209872000864,0.004761900436850874,0,1,0,0,0.0
CALC,tb_530#0,bo_526#0,526,530,530,2025-07-28 00:00:00,519,4,1,4.114508783344177,212,5,14.923947732883724,137,0.2757005663387518,0.1384976809596918,2.1400034117556386,1.333333308804673,0.02695415191491879,0,0,0,1,0.12142851790603083
CALY,tb_761#0,bo_759#0,759,761,761,2025-11-28 00:00:00,747,3,7,1.7291027883727543,76,4,3.9762244679440766,256,0.6322375748511748,0.03461536994347206,0.7117574582166587,0.26105706613993385,0.2927018222509543,1,0,0,0,0.0
CAN,tb_505#0,bo_499#0,499,505,505,2024-11-19 00:00:00,490,3,8,8.118887116850786,211,3,8.118887116850786,162,0.1211664145889443,0.2338308611145345,3.8789629139782615,0.6792453466763773,1.0566037184150683,1,0,0,0,0.08484847740474581
CAN,tb_723#0,bo_721#0,721,723,723,2025-10-06 00:00:00,707,3,6,2.8305219367596584,43,3,2.8305219367596584,54,0.07570207470653176,0.18471342125714163,3.8308075727981996,0.6097561755682448,0.6818181366631497,1,0,0,0,0.007575840359983141
CAN,tb_734_738#0,bo_730#0,730,734,738,2025-10-21 00:00:00,707,5,1,3.15573941848581,43,5,3.15573941848581,163,0.18503358162777128,0.15765766636542158,1.8915486624798012,1.3902439698089388,0.03929179726919707,0,5,0,0,0.1479592221521023
CANG,tb_318#0,bo_316#0,316,318,318,2024-02-23 00:00:00,306,3,3,7.847482852335965,0,3,7.847482852335965,140,0.29727538170826645,0.08510630526872616,2.6911049023414675,0.4285714743661151,0.022727250560256484,0,1,0,0,0.0
CANG,tb_323_333#0,bo_317#0,317,323,333,2024-03-01 00:00:00,306,4,1,2.0753397013318984,0,4,7.847482852335965,310,0.4403271197217978,0.22872337295545914,4.8827326826670605,0.47899167610590565,0.1068221932969546,0,0,0,11,0.0792682480060356
CAPR,tb_335#0,bo_333#0,333,335,335,2024-03-19 00:00:00,328,3,1,1.9622507786709438,61,2,2.888340841511505,116,0.364199571759302,0.07617724790586257,1.5101602432997852,0.2678571259624021,0.07216498537675964,0,1,0,0,0.0
CAPR,tb_343_349#0,bo_337#0,337,343,349,2024-04-01 00:00:00,328,4,4,1.5838467631249586,61,3,3.608353106925701,130,0.4263081112740194,0.07554947457197153,1.2901471405064069,0.3650793981179692,0.017878423689038803,0,7,0,0,0.07267441739579548
CARV,tb_670_671#0,bo_668#0,668,670,671,2025-07-22 00:00:00,662,4,1,6.395173176123803,243,8,6.395173176123803,410,0.1421131183735467,0.23124999953433872,5.207119638256342,0.43646408112027757,0.44649099150572535,0,2,0,0,0.026923052234761612
CATO,tb_701_716#0,bo_699#0,699,701,716,2025-09-04 00:00:00,692,3,5,2.1942943956785954,50,3,59.81217611122815,174,0.23555599303088887,0.07472530512860874,1.4433941935126473,0.5316901535558411,0.05425608495192451,0,4,0,12,0.029885084434708442
CBAN,tb_422_423#0,bo_416#0,416,422,423,2024-07-24 00:00:00,413,3,1,3.295656235404017,0,2,3.295656235404017,141,0.3446144946925012,0.021306831843781644,0.8184427649514164,0.09375014732052223,0.1432728897790646,2,0,0,0,0.00732596322794802
CBAT,tb_386#0,bo_384#0,384,386,386,2024-05-31 00:00:00,375,3,1,2.644632514198954,90,3,10.679671147746154,238,0.10157051149239713,0.08484847740474581,1.3783526698628932,0.23728822291976504,0.2682926474689795,0,1,0,0,0.0
CBAT,tb_387#0,bo_385#0,385,387,387,2024-06-03 00:00:00,375,4,1,2.165359988358133,90,3,10.679671147746154,240,0.1093154691670604,0.19512194412794215,3.6591342397007476,0.3135593400128929,0.10052906849166621,0,1,0,0,0.0
CBAT,tb_393_394#0,bo_386#0,386,393,394,2024-06-11 00:00:00,375,5,1,2.324801459065596,90,3,10.679671147746154,240,0.10865007170031096,0.19230768789906458,3.6815436004631485,0.38983055813084677,0.057565298741439785,0,2,0,0,0.14814813413177066
CBUS,tb_339_349#0,bo_334#0,334,339,349,2024-03-25 00:00:00,328,3,1,1.169884740419663,55,2,2.099238854657485,46,1.1618855512222708,0.08514812408140963,1.6085933649692674,0.15189186302391255,0.04396807263376212,0,8,0,3,0.09011204674109569
CCO,tb_737_740#0,bo_735#0,735,737,740,2025-10-24 00:00:00,732,3,2,1.1516134889977876,14,4,6.179587941971951,319,0.11473026874830328,0.06896551116650461,1.2202532707564644,0.3521126866979134,0.12919108354212527,0,0,0,4,0.03124997089616889
CCOOF,tb_283#0,bo_276#0,276,283,283,2024-01-03 00:00:00,266,3,4,0.6028433875252807,148,3,2.041735487890558,79,0.11609429079023348,0.2000499084812891,3.4532275753217014,0.4125438455218451,0.03549374740524036,0,1,0,0,0.08869513218785553
CCOOF,tb_707#0,bo_703#0,703,707,707,2025-09-12 00:00:00,700,3,1,0.7477577345560819,32,3,4.73018179739037,237,0.032209976373726586,0.07965189530008984,1.4778021176454506,0.07318182266448137,0.2157895215660588,0,1,0,0,0.0515955406299299
CD,tb_707_709#0,bo_705#0,705,707,709,2025-09-12 00:00:00,694,3,8,0.338095574471091,26,5,0.5507581847919496,147,0.7035986673030584,0.10664909453690383,1.2606626504288752,0.6578946326959128,3.3704978165020436,3,0,0,0,0.09768006775163525
CDRO,tb_301_302#0,bo_299#0,299,301,302,2024-01-30 00:00:00,291,3,3,1.4671532846715327,34,3,4.304161915621437,167,0.24762313202426617,0.062222268846299916,1.1307514266514915,0.26299698426014495,0.7325973495521096,2,0,0,0,0.0
CDRO,tb_308_310#0,bo_301#0,301,308,310,2024-02-08 00:00:00,291,4,2,0.4045566502463054,34,3,4.304161915621437,169,0.25818014770257525,0.04532581671477814,0.8056397246510446,0.31192660149114415,0.8135056897603531,3,0,0,0,0.036529753440358234
CDRO,tb_778#0,bo_776#0,776,778,778,2025-12-23 00:00:00,770,3,3,0.6305552058416216,100,2,0.9001698433666729,50,0.39250044124672784,0.030674789553907407,0.6369407442415862,0.07983764049355413,0.021039613601378848,0,0,0,1,0.0
CDZI,tb_387_388#0,bo_380#0,380,387,388,2024-06-03 00:00:00,374,4,3,0.45126309492768074,242,3,2.606796693586096,56,0.16262535499141725,0.07902735364070247,1.5987666282233706,0.2509960624839056,0.24193549131379566,2,0,0,0,0.03134800666376179
CELU,tb_310#0,bo_303#0,303,310,310,2024-02-12 00:00:00,295,3,1,3.5042278868567363,13,3,3.5042278868567363,105,0.4946284690808066,0.27561837187907545,3.1538822374671818,0.6598639521982113,0.9439024330674715,1,0,0,0,0.12037038590518835
CENX,tb_340_343#0,bo_338#0,338,340,343,2024-03-26 00:00:00,334,3,2,0.9841513136045028,61,3,0.992293527713499,61,0.5769286121093387,0.05635743214771189,1.4213208207866277,0.0961857219776927,0.33397450376379495,4,0,0,0,0.0
CENX,tb_341_344#0,bo_339#0,339,341,344,2024-03-27 00:00:00,334,4,1,1.5175150575106258,61,3,1.5175150575106258,62,0.5971479724356178,0.05581707667073384,1.389940118729185,0.15091207558034747,0.2854509544262297,3,0,0,1,0.0
CEPU,tb_501#0,bo_496#0,496,501,501,2024-11-13 00:00:00,487,3,1,1.6549579416130629,31,3,1.806707096307024,147,0.40628876957618704,0.05398055882129855,1.6671257545802995,0.1290322341054877,0.34117614062901747,1,0,0,0,0.030988293582676414
CEPU,tb_743_746#0,bo_739#0,739,743,746,2025-11-03 00:00:00,730,3,1,1.9583711615487316,106,3,4.698275722627501,54,0.9427692202524761,0.09310766809460264,1.6334866290129066,0.5288134632514281,0.18971540276662446,0,0,0,4,0.002805046368233042
CEPU,tb_743_746#1,bo_740#0,740,743,746,2025-11-03 00:00:00,730,4,1,2.1551797807616246,106,4,4.698275722627501,111,0.9697142541504578,0.09310766809460264,1.5880976369440911,0.6112993914372766,0.18971540276662446,0,0,0,4,0.002805046368233042
CEPU,tb_749#0,bo_742#0,742,749,749,2025-11-11 00:00:00,730,5,2,2.393592395497868,106,4,4.698275722627501,113,0.9827638589384696,0.11215238169480486,1.8875343034229195,0.7581920620248197,0.23518029538184781,0,0,0,1,0.05365222426498805
CFOR,tb_587#0,bo_585#0,585,587,587,2025-03-21 00:00:00,581,3,1,4.858717724605204,75,4,4.858717724605204,127,0.24409593280874095,0.18518518191469718,2.048374973915564,1.0,0.9444444101043206,0,0,0,1,0.0
CFOR,tb_594_595#0,bo_590#0,590,594,595,2025-04-01 00:00:00,581,4,5,6.388458014113379,75,5,6.388458014113379,150,0.3164160990616486,0.09907835291222242,1.3589702547765232,1.6833332505491079,0.2696660459740924,0,0,0,2,0.0050125265360176675
CFOR,tb_594#0,bo_592#0,592,594,594,2025-04-01 00:00:00,581,5,2,4.11116087947185,75,6,6.388458014113379,178,0.35297511595002856,0.09907835291222242,1.2182163765280218,2.3249998758236616,0.2742718800555446,0,0,0,1,0.0050125265360176675
CFOR,tb_765#0,bo_763#0,763,765,765,2025-12-04 00:00:00,754,3,5,4.784499690347696,146,6,22.690093061609144,415,0.9159282673234579,0.18951237236709775,2.2490838414258687,2.214285769024675,1.4,1,0,0,0,0.0
CFOR,tb_770_773#0,bo_765#0,765,770,773,2025-12-11 00:00:00,754,4,2,1.7244457398039834,146,7,22.690093061609144,425,1.1266932385476103,0.3522935605633083,3.4082033550682986,2.5714286322496385,2.0853740849002227,4,0,0,0,0.3523985348606668
CFOR,tb_779_780#0,bo_773#0,773,779,780,2025-12-24 00:00:00,754,5,8,0.7366242818634792,146,8,22.690093061609144,425,2.080460249790595,0.22199999491373698,1.600607329095199,3.1357143288972438,1.2742475206540664,0,0,0,2,0.03165296839048547
CGEM,tb_302#0,bo_300#0,300,302,302,2024-01-31 00:00:00,294,3,5,3.003317757693829,12,4,3.003317757693829,161,0.6032678087729239,0.08338640461080588,2.17150724863192,0.3924169966635862,0.29986789028411875,1,0,0,0,0.01633762954211751
CGEN,tb_547_548#0,bo_544#0,544,547,548,2025-01-23 00:00:00,540,3,1,2.363348044494519,91,4,9.132709842761642,100,0.14058070812304804,0.07086616907894959,1.2804037563934518,0.3719512314792195,0.08578665510424777,0,2,0,0,0.0
CGNT,tb_522_523#0,bo_516#0,516,522,523,2024-12-13 00:00:00,507,3,2,1.2724640551814135,115,4,2.298240242079288,118,0.3145284902187387,0.06578941176802751,1.9076155148239222,0.1729222460129447,0.22069171676062105,1,0,0,1,0.04640366865901994
CGNT,tb_529_530#0,bo_523#0,523,529,530,2024-12-24 00:00:00,507,4,7,1.9152989538914624,115,5,2.5957782383039594,125,0.4138082654333502,0.10010427767176977,2.3199150871035332,0.27345843852833984,0.26508867608382425,2,0,0,0,0.0712742798162766
CGTX,tb_536_539#0,bo_531#0,531,536,539,2025-01-06 00:00:00,526,3,1,1.213866071475256,102,3,5.255738574873191,88,0.10108156597306374,0.15239150877126448,1.3553407428468025,0.4482758585252886,0.031030602850617817,0,4,0,0,0.10714282926653432
CGTX,tb_667_671#0,bo_662#0,662,667,671,2025-07-17 00:00:00,658,3,3,108.91219898222127,127,4,108.91219898222127,97,0.056280184056154155,0.39903843949532286,7.373820267520033,1.0895521511716093,4.331949967662922,5,0,0,0,0.19000002639634314
CIA,tb_686#0,bo_684#0,684,686,686,2025-08-13 00:00:00,682,3,1,0.7482770418886554,125,3,0.8256275338566377,75,0.1920588679440798,0.050387550335892976,1.353750310141262,0.1527445961206395,0.1653696355470422,0,0,0,1,0.0
CIB,tb_342#0,bo_340#0,340,342,342,2024-03-28 00:00:00,337,3,2,0.6375341685649202,172,1,1.3675181737889803,55,0.5036336506544389,0.02180155257957137,1.0720626466963066,0.03663237583187029,0.10607816564881523,1,0,0,0,0.0031348442521781164
CILJF,tb_373_375#0,bo_367#0,367,373,375,2024-05-13 00:00:00,363,3,2,0.7097706879361915,188,3,1.4893035068867833,49,0.05797443946658444,0.019867530847180164,0.4770723114555803,0.0833332435392593,0.15346998125282293,1,2,0,0,0.027971959048955743
CILJF,tb_652#0,bo_647#0,647,652,652,2025-06-25 00:00:00,642,4,1,1.3565470417070804,175,2,3.0203755493407907,150,0.04920227776752441,0.03921564960882992,1.9790731957413985,0.10185187284343011,0.3040731941190764,1,0,0,0,0.016806810004315664
CIM,tb_416_418#0,bo_414#0,414,416,418,2024-07-16 00:00:00,412,3,1,1.339507305995079,363,3,1.619933382906496,114,0.29271465921699147,0.029164015167809625,1.2189673965627816,0.12093731897325721,0.028910843892551014,0,3,0,0,0.0
CIRC,tb_692#0,bo_688#0,688,692,692,2025-08-21 00:00:00,685,3,2,16.20321160124516,149,4,16.20321160124516,78,0.32448860195675355,0.31619049253917875,5.115742358346153,1.3820756902555624,0.3131312523164531,0,0,0,1,0.2554455745642039
CLF,tb_668_669#0,bo_662#0,662,668,669,2025-07-18 00:00:00,656,3,5,1.2913879894867935,315,2,1.5414432193868994,46,0.4908816907037302,0.052525204457184935,1.059317375117173,0.285526392152766,0.21276357433218895,1,0,0,1,0.044257121857070245
CLF,tb_674#0,bo_669#0,669,674,674,2025-07-28 00:00:00,656,4,7,2.1363989406266275,315,3,2.1363989406266275,87,0.49233708070997884,0.07943142192600906,1.9295719264029056,0.4026315764707211,0.08792182513272251,0,0,0,1,0.03194326492716027
CLF,tb_738_740#0,bo_733#0,733,738,740,2025-10-27 00:00:00,717,4,8,3.0826163684959336,48,4,3.0826163684959336,211,0.6677624303573161,0.21796408245684767,5.451040935883454,0.3405137294339773,0.03911687762726246,0,3,0,0,0.1724350994579735
CLIR,tb_512_531#0,bo_507#0,507,512,531,2024-11-29 00:00:00,500,3,1,9.333249614294429,37,4,9.333249614294429,160,0.6970262276588862,0.13281248311977858,2.438932341147269,0.2555555767483182,0.5055144969540946,10,1,0,9,0.11864411437076448
CLLS,tb_679_682#0,bo_673#0,673,679,682,2025-08-04 00:00:00,664,3,2,10.31313650858965,51,6,21.62183074081015,249,0.18702553381986348,0.0987654112039807,1.7109959624604558,0.5849056151097995,0.3819431913547657,0,0,0,4,0.05992512406695293
CLMB,tb_435_455#0,bo_433#0,433,435,455,2024-08-12 00:00:00,426,3,1,1.153925531000086,10,2,2.8120950323974085,109,1.0304813635077628,0.07882433595090142,1.7012626482213904,0.22816248436662034,0.24700666605479468,5,0,0,16,0.033721709821254
CLMT,tb_485_490#0,bo_479#0,479,485,490,2024-10-22 00:00:00,472,3,6,0.8412559938992985,29,2,1.1234223941663641,35,1.0245926580387923,0.1759589008242099,4.343190172236205,0.21064548955245987,0.11028896381946214,0,0,0,6,0.08276183373728947
CLMT,tb_485_490#1,bo_480#0,480,485,490,2024-10-22 00:00:00,472,4,1,1.4137879186557907,29,2,1.4137879186557907,36,1.0378361104518279,0.1759589008242099,4.287768288388154,0.23895806057851643,0.11028896381946214,0,0,0,6,0.08276183373728947
CLNN,tb_701_720#0,bo_699#0,699,701,720,2025-09-04 00:00:00,689,3,8,2.4545318898486332,53,5,4.408851529268786,162,0.41076991266940255,0.12018486293980331,1.8988726021882567,0.7651933890872784,1.1475452040677507,20,0,0,0,0.1251955759957931
CLNN,tb_709_715#0,bo_703#0,703,709,715,2025-09-16 00:00:00,689,4,4,3.300072612852475,53,6,4.408851529268786,210,0.49699934987575184,0.15352108315375265,2.193161170177041,0.8314918022205859,1.1594460209069664,7,0,0,0,0.06148861620695474
CLPR,tb_447_457#0,bo_441#0,441,447,457,2024-08-28 00:00:00,429,4,2,0.664532824843367,268,3,2.8197237040076595,77,0.164690938874644,0.04285710009476884,1.0682797228469132,0.2412700157095813,0.45128486327157247,11,0,0,0,0.02754221218689425
CLPR,tb_447_457#1,bo_442#0,442,447,457,2024-08-28 00:00:00,429,5,1,0.8788700393820054,268,4,2.8197237040076595,98,0.16489573725100576,0.04285710009476884,1.066952933225868,0.276425600437618,0.45128486327157247,11,0,0,0,0.02754221218689425
CLPR,tb_481#0,bo_479#0,479,481,481,2024-10-16 00:00:00,472,3,1,3.5015513885409244,14,3,3.5015513885409244,402,0.22285595207278905,0.04775276421567459,1.278174344106453,0.18327423489267947,0.013215970823487133,0,1,0,0,0.0
CLPT,tb_440#0,bo_438#0,438,440,440,2024-08-19 00:00:00,433,3,2,1.244242525751612,20,6,2.9830092421441776,326,0.6244823540656844,0.06869564885678499,1.2650476938375321,0.6832298224025943,0.22121492231444906,0,0,0,1,0.008302596985333475
CLPT,tb_443_463#0,bo_440#0,440,443,463,2024-08-22 00:00:00,433,4,2,0.8224803586060635,20,7,2.9830092421441776,338,0.6938648676558693,0.09127626041964289,1.6285593450760434,0.7127328625726446,0.15546937922342907,0,0,0,21,0.04614095530323723
CLPT,tb_445_452#0,bo_441#0,441,445,452,2024-08-26 00:00:00,433,5,1,1.1697201626405167,20,8,2.9830092421441776,401,0.7007316600985235,0.06300482437486765,1.1131218658816169,0.7484472249743608,0.12492677327001273,0,0,0,8,0.04614095530323723
CLPT,tb_444_452#0,bo_442#0,442,444,452,2024-08-23 00:00:00,433,6,1,2.1199335548172757,20,8,2.9830092421441776,401,0.7142508517573971,0.08158321644146832,1.4140693376798286,0.8509316724196871,0.1320897915255106,0,0,0,9,0.04614095530323723
CLPT,tb_719#0,bo_717#0,717,719,719,2025-09-30 00:00:00,713,3,2,2.8221357731993186,103,5,29.622696462613852,160,1.2753792599615739,0.06029470794649678,1.0585074702890873,0.9241071075048977,0.3813675592836143,1,0,0,0,0.0
CLSK,tb_661_675#0,bo_657#0,657,661,675,2025-07-09 00:00:00,652,3,1,1.5097882124639987,30,3,1.5097882124639987,113,0.657045861854365,0.11728398559333664,2.3133856341075045,0.24302784757510731,0.10809874866732301,0,14,0,1,0.0751020470444037
CLYM,tb_701_707#0,bo_694#0,694,701,707,2025-09-04 00:00:00,688,4,1,2.3269942709139793,14,3,4.3179126297792205,157,0.15889146676634813,0.10317460017109371,1.636337027749829,0.4418604522218186,0.05721872426165638,0,7,0,0,0.06048390895717445
CLYM,tb_775#0,bo_773#0,773,775,775,2025-12-18 00:00:00,769,3,2,5.3447041503796475,75,4,30.33347286411126,274,0.3153830984715969,0.12931032799512063,1.9024478722552844,1.431578917648653,0.4200912391952296,1,0,0,0,0.08008655729962363
CMCLF,tb_664_675#0,bo_660#0,660,664,675,2025-07-14 00:00:00,646,3,6,0.16702819956616052,56,3,0.907470703125,186,0.08296272337694445,0.09090911061310529,1.2053609111589045,0.2560624016347719,0.7042355195535096,11,1,0,0,0.09090911061310529
CMMB,tb_450_452#0,bo_448#0,448,450,452,2024-09-03 00:00:00,446,3,1,2.5282852591261906,24,3,2.5282852591261906,321,0.5945435463634475,0.20784312992176598,3.565760487227819,0.2405063195634285,0.0025312403984058727,0,3,0,0,0.0
CMP,tb_614#0,bo_612#0,612,614,614,2025-04-30 00:00:00,608,3,2,1.12946986419245,105,3,1.12946986419245,53,0.5671708297577418,0.04444447270146123,1.057883004536759,0.1353711979523904,0.5595237900948573,1,0,0,0,0.0
CMP,tb_622_625#0,bo_620#0,620,622,625,2025-05-12 00:00:00,608,4,8,3.4739912184567956,105,6,3.4739912184567956,117,0.5590545435497455,0.05165499794677847,1.8423974879185592,0.5685588981355043,0.1574055363821914,0,0,0,4,0.0
CMPX,tb_550_558#0,bo_544#0,544,550,558,2025-01-28 00:00:00,538,3,2,1.3757804767210953,64,5,50.72796937414563,347,0.2495377591956431,0.15588241027713073,2.123927903804,0.8181818181818181,0.2631054030433343,0,6,0,3,0.14516123326090022
CMPX,tb_550_558#1,bo_547#0,547,550,558,2025-01-28 00:00:00,538,4,3,2.9030556217191044,64,6,50.72796937414563,372,0.23619406683235353,0.15588241027713073,2.2439183884518767,1.1678321806572667,0.2631054030433343,0,6,0,3,0.14516123326090022
CMRC,tb_386_389#0,bo_382#0,382,386,389,2024-05-31 00:00:00,373,3,8,1.4109312853974596,194,2,1.4109312853974596,37,0.3271147355730472,0.04736838876448985,1.238096878337515,0.08827405307304259,0.02280062710261732,0,2,0,2,0.0145278307789256
CMRE,tb_686_702#0,bo_680#0,680,686,702,2025-08-13 00:00:00,671,3,1,1.9483165503548798,271,2,2.61777466759972,94,0.33275339450010344,0.03451330413627105,1.154570215538098,0.17647042378848976,0.14293270259948693,6,0,0,11,0.022624383249531695
CMTL,tb_728#0,bo_726#0,726,728,728,2025-10-13 00:00:00,716,3,3,1.2112042809069343,55,2,2.177059276366436,64,0.17540333546178258,0.059375016996636734,1.0832180398408489,0.3093220557299412,0.14886733039623246,0,0,0,1,0.01618121479130388
CMTL,tb_779#0,bo_777#0,777,779,779,2025-12-24 00:00:00,768,3,7,2.5313243457573353,42,2,2.699654365813637,20,0.27092430719297844,0.06113531389420212,1.0334980123128952,0.18237086626384302,0.39864863921523774,1,0,0,0,0.0
CNET,tb_715_717#0,bo_713#0,713,715,717,2025-09-24 00:00:00,707,3,3,0.28627652292950034,177,4,220.24731580895966,183,0.21740166147529813,0.08695654427396825,0.9199563900593302,0.30538929507690615,0.14893214496229068,0,2,0,1,0.00458715144817956
CNTB,tb_669#0,bo_667#0,667,669,669,2025-07-21 00:00:00,658,4,1,3.613371339725317,11,7,6.356730188841942,262,0.13071393469270737,0.2159090970665954,3.6338897223048594,0.7222221670327384,0.4299999475479126,0,0,0,1,0.07526880893449264
CNTB,tb_677_690#0,bo_670#0,670,677,690,2025-07-31 00:00:00,658,5,3,7.035630747966615,11,9,7.035630747966615,296,0.1757064598698643,0.31993002664536124,5.207548107914904,1.2037037221001983,0.14607553025624198,0,6,0,8,0.15865381529345202
CNTY,tb_498#0,bo_494#0,494,498,498,2024-11-08 00:00:00,489,3,4,7.872983354673495,62,5,7.872983354673495,185,0.1850158314159957,0.10629072315921469,2.6484233495326652,0.23333334922790527,0.10893245825233677,0,1,0,0,0.02518895272808205
CNVS,tb_483#0,bo_481#0,481,483,483,2024-10-18 00:00:00,466,4,6,7.420970061445941,154,5,14.662336049284578,133,0.13622303654767062,0.15948271388176802,2.716133004637599,1.1975308224079613,0.8377193464026453,1,0,0,0,0.0
CNVS,tb_667#0,bo_661#0,661,667,667,2025-07-17 00:00:00,653,3,5,2.6137299771167046,10,3,42.772660818713454,526,0.43596387707724926,0.10788384616191266,1.7891395384350615,0.7713568233539982,0.027735024888108528,0,1,0,0,0.05588236820326502
COCP,tb_382_384#0,bo_375#0,375,382,384,2024-05-24 00:00:00,371,3,1,4.324076809453471,189,5,6.217337669619827,125,0.1181465239893259,0.1957446543001481,3.8934697645378242,0.3043477552631826,0.3902656978516308,1,0,0,2,0.06190470567906269
COCP,tb_386#0,bo_382#0,382,386,386,2024-05-31 00:00:00,371,4,7,7.769211514392992,189,6,7.769211514392992,159,0.16869536130400548,0.08979592829731672,1.3041261295488025,0.36645964480518867,0.3777777353922527,0,0,0,1,0.046610127112467
COCP,tb_389_409#0,bo_385#0,385,389,409,2024-06-05 00:00:00,371,5,3,3.2395775814467145,189,7,7.769211514392992,176,0.19232642474669248,0.07755104225409679,0.9879040671124757,0.46583843113468215,0.1144086349131012,0,19,0,2,0.046610127112467
CODA,tb_734#0,bo_731#0,731,734,734,2025-10-21 00:00:00,724,3,1,1.9321329639889198,17,2,4.127404516308893,224,0.5017425717403362,0.061738699990182215,1.2526343590124434,0.1826698391785715,0.08546856690447635,0,0,0,1,0.05643570564059623
COE,tb_402_403#0,bo_398#0,398,402,403,2024-06-25 00:00:00,396,3,1,11.958452138492872,55,3,11.958452138492872,196,0.3822908980490555,0.057692254788774884,1.5694839475838587,0.24864860162672353,0.8820870503436764,2,0,0,0,0.031472122600105304
COE,tb_402_403#1,bo_399#0,399,402,403,2024-06-25 00:00:00,396,4,1,6.032620133286566,55,4,11.958452138492872,244,0.46927014686481777,0.057692254788774884,1.278580007281502,0.33108111547674857,0.8820870503436764,2,0,0,0,0.031472122600105304
COE,tb_537#0,bo_533#0,533,537,537,2025-01-07 00:00:00,521,3,7,14.55595667870036,104,4,14.55595667870036,110,1.1598250776916394,0.06014320682559478,1.0863709132670003,0.2852664730498511,0.2850000381469726,0,0,0,1,0.021463440685737425
COGT,tb_451#0,bo_449#0,449,451,451,2024-09-04 00:00:00,440,3,4,0.7394460790584624,24,2,1.7689990178642527,132,0.5569691309599764,0.10873151657071924,2.369970928592432,0.13530652513844155,0.09843206964281737,0,0,0,1,0.0
COGT,tb_664#0,bo_662#0,662,664,664,2025-07-14 00:00:00,659,3,1,2.498937468915314,12,4,17.981216513601012,144,0.712870391229765,0.05960266685237702,0.9468764575429031,0.4313984816196259,0.21731287775047758,0,0,0,1,0.0
COGT,tb_727_728#0,bo_722#0,722,727,728,2025-10-10 00:00:00,716,3,5,0.834889179488341,16,6,1.089310677716643,668,0.6191088073246424,0.03827455624592979,1.0175903707282403,0.1894339795382518,1.6935756783617342,2,0,0,0,0.02893082070334622
COGT,tb_732_734#0,bo_726#0,726,732,734,2025-10-17 00:00:00,716,4,4,0.5419733837957916,16,6,1.8944132693076419,672,0.6554304911512171,0.05650377265481715,1.4646848101108114,0.2218868327590655,1.707131895636086,3,0,0,0,0.04753089021607904
COHN,tb_754#0,bo_752#0,752,754,754,2025-11-18 00:00:00,748,3,2,2.4695794201714985,78,3,12.987893462469735,82,0.6069491472822323,0.06492716775154837,1.5053998956965131,0.45502091683615475,1.0857323935859902,1,0,0,0,0.0
COMP,tb_285_290#0,bo_279#0,279,285,290,2024-01-05 00:00:00,276,3,2,1.6029609533689055,12,3,1.8882880203333918,80,0.23151057184966373,0.16040102841465448,2.764453043292435,0.2922078304094544,0.1202715703519961,0,0,0,6,0.06214690140704679
COOT,tb_517#0,bo_515#0,515,517,517,2024-12-06 00:00:00,500,3,7,1.1656353826927182,0,3,1.6395234841507977,14,0.08285454337477424,0.10476186637705241,1.3276273119134754,0.34952767139613306,0.7070707484248118,1,0,0,0,0.009999990463256836
COOT,tb_530_533#0,bo_523#0,523,530,533,2024-12-26 00:00:00,500,4,8,0.2544866985977264,0,4,1.6395234841507977,81,0.09007365378278617,0.05000004967053534,0.6661222174191082,0.4979757345548559,0.4142506860391325,0,0,0,4,0.03879306756854663
COSM,tb_415_417#0,bo_413#0,413,415,417,2024-07-15 00:00:00,405,3,3,0.6918929916397693,31,3,427.5203946215289,116,0.17356806771794595,0.1476510249678655,1.2675144195747865,0.8998526123775756,0.11044356441166266,0,0,0,3,0.0
COYA,tb_457#0,bo_455#0,455,457,457,2024-10-24 00:00:00,449,3,5,2.8554389312977095,163,3,3.252525252525252,91,0.48472636600978286,0.09000987916068734,1.877347533007403,0.365957426085846,0.03329969008952416,0,1,0,0,0.0
CPF,tb_417_419#0,bo_415#0,415,417,419,2024-07-17 00:00:00,412,3,2,0.9292303257422889,149,2,1.383769499616401,361,0.4634152227313864,0.03691683008092342,1.827744383561627,0.09369098220943606,0.1745968899374463,3,0,0,0,0.0
CPRI,tb_771#0,bo_764#0,764,771,771,2025-12-12 00:00:00,757,3,5,2.0424281548851626,23,3,2.0424281548851626,211,0.9335283250789567,0.08560311415309337,2.5923156387239397,0.22177596373024633,0.033038750684480256,0,1,0,0,0.028476347325917056
CRBU,tb_631_635#0,bo_628#0,628,631,635,2025-05-23 00:00:00,626,3,1,1.3303433102626392,129,3,1.3303433102626392,40,0.08773598848438272,0.08928573519295567,1.1397834066650794,0.3095238787922481,1.4451496160264647,5,0,0,0,0.07727276027695135
CRBU,tb_734#0,bo_730#0,730,734,734,2025-10-21 00:00:00,718,3,5,1.5445357224925318,48,2,2.1535649315838965,59,0.19970854713774827,0.07407408299358686,1.1016054733926097,0.3333332213997342,0.24471837769919857,0,1,0,0,0.05985909965250491
